# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.625]
# Max mean shortest path [3.65]
# Range of value [2.025]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.85000    0.81111     0.81111        0.18889    0.90000
02.20000    0.67284     0.67284        0.32716    0.90000
01.70000    0.87037     0.87037        0.12963    0.90000
02.22500    0.66296     0.66296        0.33704    0.90000
01.67500    0.88025     0.88025        0.11975    0.90000
02.07500    0.72222     0.72222        0.27778    0.90000
01.82500    0.82099     0.82099        0.17901    0.90000
02.35000    0.61358     0.61358        0.38642    0.90000
01.62500    0.90000     0.90000        0.10000    0.90000
02.15000    0.69259     0.69259        0.30741    0.90000
01.80000    0.83086     0.83086        0.16914    0.90000
02.72500    0.46543     0.46543        0.53457    0.90000
02.05000    0.73210     0.73210        0.26790    0.90000
02.10000    0.71235     0.71235        0.28765    0.90000
02.12500    0.70247     0.70247        0.29753    0.90000
02.62500    0.50494     0.50494        0.49506    0.90000
01.87500    0.80123     0.80123        0.19877    0.90000
02.75000    0.45556     0.45556        0.54444    0.90000
02.52500    0.54444     0.54444        0.45556    0.90000
01.65000    0.89012     0.89012        0.10988    0.90000
01.82500    0.82099     0.82099        0.17901    0.90000
01.82500    0.82099     0.82099        0.17901    0.90000
02.25000    0.65309     0.65309        0.34691    0.90000
02.72500    0.46543     0.46543        0.53457    0.90000
03.42500    0.18889     0.18889        0.81111    0.90000
01.70000    0.87037     0.87037        0.12963    0.90000
02.07500    0.72222     0.72222        0.27778    0.90000
02.90000    0.39630     0.39630        0.60370    0.90000
02.55000    0.53457     0.53457        0.46543    0.90000
02.92500    0.38642     0.38642        0.61358    0.90000
02.12500    0.70247     0.70247        0.29753    0.90000
01.75000    0.85062     0.85062        0.14938    0.90000
03.57500    0.12963     0.12963        0.87037    0.90000
02.07500    0.72222     0.72222        0.27778    0.90000
02.27500    0.64321     0.64321        0.35679    0.90000
02.10000    0.71235     0.71235        0.28765    0.90000
01.97500    0.76173     0.76173        0.23827    0.90000
03.62500    0.10988     0.10988        0.89012    0.90000
03.65000    0.10000     0.10000        0.90000    0.90000
03.10000    0.31728     0.31728        0.68272    0.90000
