# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.3]
# Max mean shortest path [2.866667]
# Range of value [1.566667]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.43333    0.83192     0.83192        0.16808    0.90000
01.46667    0.81489     0.81489        0.18511    0.90000
01.70000    0.69574     0.69574        0.30426    0.90000
01.76667    0.66170     0.66170        0.33830    0.90000
01.53333    0.78085     0.78085        0.21915    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
02.30000    0.38936     0.38936        0.61064    0.90000
01.50000    0.79787     0.79787        0.20213    0.90000
01.96667    0.55957     0.55957        0.44043    0.90000
01.90000    0.59362     0.59362        0.40638    0.90000
01.70000    0.69574     0.69574        0.30426    0.90000
01.66667    0.71277     0.71277        0.28723    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
01.73333    0.67872     0.67872        0.32128    0.90000
02.33333    0.37234     0.37234        0.62766    0.90000
01.60000    0.74681     0.74681        0.25319    0.90000
01.70000    0.69574     0.69574        0.30426    0.90000
01.80000    0.64468     0.64468        0.35532    0.90000
02.86667    0.10000     0.10000        0.90000    0.90000
02.26667    0.40638     0.40638        0.59362    0.90000
02.16667    0.45745     0.45745        0.54255    0.90000
01.90000    0.59362     0.59362        0.40638    0.90000
01.90000    0.59362     0.59362        0.40638    0.90000
01.76667    0.66170     0.66170        0.33830    0.90000
02.46667    0.30426     0.30426        0.69574    0.90000
02.13333    0.47447     0.47447        0.52553    0.90000
02.33333    0.37234     0.37234        0.62766    0.90000
02.33333    0.37234     0.37234        0.62766    0.90000
02.10000    0.49149     0.49149        0.50851    0.90000
01.43333    0.83192     0.83192        0.16808    0.90000
