# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.333333]
# Max mean shortest path [3.066667]
# Range of value [1.733334]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.63333    0.76154     0.76154        0.23846    0.90000
01.60000    0.77692     0.77692        0.22308    0.90000
01.66667    0.74615     0.74615        0.25385    0.90000
01.43333    0.85385     0.85385        0.14615    0.90000
01.33333    0.90000     0.90000        0.10000    0.90000
01.66667    0.74615     0.74615        0.25385    0.90000
01.43333    0.85385     0.85385        0.14615    0.90000
02.23333    0.48462     0.48462        0.51538    0.90000
01.53333    0.80769     0.80769        0.19231    0.90000
01.80000    0.68462     0.68462        0.31538    0.90000
01.73333    0.71538     0.71538        0.28462    0.90000
01.73333    0.71538     0.71538        0.28462    0.90000
02.50000    0.36154     0.36154        0.63846    0.90000
02.26667    0.46923     0.46923        0.53077    0.90000
01.70000    0.73077     0.73077        0.26923    0.90000
02.96667    0.14615     0.14615        0.85385    0.90000
01.33333    0.90000     0.90000        0.10000    0.90000
02.30000    0.45385     0.45385        0.54615    0.90000
01.73333    0.71538     0.71538        0.28462    0.90000
02.16667    0.51538     0.51538        0.48462    0.90000
02.23333    0.48462     0.48462        0.51538    0.90000
02.96667    0.14615     0.14615        0.85385    0.90000
02.33333    0.43846     0.43846        0.56154    0.90000
02.13333    0.53077     0.53077        0.46923    0.90000
03.06667    0.10000     0.10000        0.90000    0.90000
02.13333    0.53077     0.53077        0.46923    0.90000
02.93333    0.16154     0.16154        0.83846    0.90000
01.60000    0.77692     0.77692        0.22308    0.90000
01.93333    0.62308     0.62308        0.37692    0.90000
02.53333    0.34615     0.34615        0.65385    0.90000
