# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.8]
# Max mean shortest path [3.84]
# Range of value [2.04]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.30000    0.70392     0.70392        0.29608    0.90000
01.82000    0.89216     0.89216        0.10784    0.90000
02.10000    0.78235     0.78235        0.21765    0.90000
02.20000    0.74314     0.74314        0.25686    0.90000
02.42000    0.65686     0.65686        0.34314    0.90000
02.70000    0.54706     0.54706        0.45294    0.90000
02.68000    0.55490     0.55490        0.44510    0.90000
02.52000    0.61765     0.61765        0.38235    0.90000
02.24000    0.72745     0.72745        0.27255    0.90000
02.26000    0.71961     0.71961        0.28039    0.90000
02.08000    0.79020     0.79020        0.20980    0.90000
02.28000    0.71176     0.71176        0.28824    0.90000
02.02000    0.81373     0.81373        0.18627    0.90000
02.48000    0.63333     0.63333        0.36667    0.90000
02.60000    0.58627     0.58627        0.41373    0.90000
02.40000    0.66471     0.66471        0.33529    0.90000
01.98000    0.82941     0.82941        0.17059    0.90000
01.90000    0.86078     0.86078        0.13922    0.90000
02.90000    0.46863     0.46863        0.53137    0.90000
02.54000    0.60980     0.60980        0.39020    0.90000
03.24000    0.33529     0.33529        0.66471    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
02.96000    0.44510     0.44510        0.55490    0.90000
03.08000    0.39804     0.39804        0.60196    0.90000
01.88000    0.86863     0.86863        0.13137    0.90000
02.06000    0.79804     0.79804        0.20196    0.90000
03.34000    0.29608     0.29608        0.70392    0.90000
02.16000    0.75882     0.75882        0.24118    0.90000
01.86000    0.87647     0.87647        0.12353    0.90000
03.10000    0.39020     0.39020        0.60980    0.90000
02.30000    0.70392     0.70392        0.29608    0.90000
02.66000    0.56275     0.56275        0.43725    0.90000
02.28000    0.71176     0.71176        0.28824    0.90000
02.04000    0.80588     0.80588        0.19412    0.90000
02.98000    0.43725     0.43725        0.56275    0.90000
02.60000    0.58627     0.58627        0.41373    0.90000
03.74000    0.13922     0.13922        0.86078    0.90000
03.14000    0.37451     0.37451        0.62549    0.90000
03.52000    0.22549     0.22549        0.77451    0.90000
01.90000    0.86078     0.86078        0.13922    0.90000
02.52000    0.61765     0.61765        0.38235    0.90000
03.00000    0.42941     0.42941        0.57059    0.90000
03.00000    0.42941     0.42941        0.57059    0.90000
02.78000    0.51569     0.51569        0.48431    0.90000
03.84000    0.10000     0.10000        0.90000    0.90000
02.84000    0.49216     0.49216        0.50784    0.90000
02.46000    0.64118     0.64118        0.35882    0.90000
02.30000    0.70392     0.70392        0.29608    0.90000
02.00000    0.82157     0.82157        0.17843    0.90000
03.80000    0.11569     0.11569        0.88431    0.90000
