# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.525]
# Max mean shortest path [4.075]
# Range of value [2.55]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.52500    0.90000     0.90000        0.10000    0.90000
02.07500    0.72745     0.72745        0.27255    0.90000
01.55000    0.89216     0.89216        0.10784    0.90000
01.72500    0.83725     0.83725        0.16275    0.90000
01.82500    0.80588     0.80588        0.19412    0.90000
02.12500    0.71176     0.71176        0.28824    0.90000
01.72500    0.83725     0.83725        0.16275    0.90000
02.85000    0.48431     0.48431        0.51569    0.90000
02.07500    0.72745     0.72745        0.27255    0.90000
01.87500    0.79020     0.79020        0.20980    0.90000
02.25000    0.67255     0.67255        0.32745    0.90000
02.22500    0.68039     0.68039        0.31961    0.90000
02.30000    0.65686     0.65686        0.34314    0.90000
01.80000    0.81373     0.81373        0.18627    0.90000
03.17500    0.38235     0.38235        0.61765    0.90000
02.35000    0.64118     0.64118        0.35882    0.90000
01.80000    0.81373     0.81373        0.18627    0.90000
02.32500    0.64902     0.64902        0.35098    0.90000
01.95000    0.76667     0.76667        0.23333    0.90000
01.90000    0.78235     0.78235        0.21765    0.90000
01.75000    0.82941     0.82941        0.17059    0.90000
02.40000    0.62549     0.62549        0.37451    0.90000
03.70000    0.21765     0.21765        0.78235    0.90000
02.85000    0.48431     0.48431        0.51569    0.90000
02.10000    0.71961     0.71961        0.28039    0.90000
02.77500    0.50784     0.50784        0.49216    0.90000
02.10000    0.71961     0.71961        0.28039    0.90000
03.67500    0.22549     0.22549        0.77451    0.90000
03.10000    0.40588     0.40588        0.59412    0.90000
02.87500    0.47647     0.47647        0.52353    0.90000
02.77500    0.50784     0.50784        0.49216    0.90000
03.65000    0.23333     0.23333        0.76667    0.90000
02.20000    0.68824     0.68824        0.31176    0.90000
02.37500    0.63333     0.63333        0.36667    0.90000
03.65000    0.23333     0.23333        0.76667    0.90000
01.65000    0.86078     0.86078        0.13922    0.90000
01.90000    0.78235     0.78235        0.21765    0.90000
04.07500    0.10000     0.10000        0.90000    0.90000
02.75000    0.51569     0.51569        0.48431    0.90000
03.37500    0.31961     0.31961        0.68039    0.90000
