# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.72]
# Max mean shortest path [3.46]
# Range of value [1.74]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.18000    0.68851     0.68851        0.31149    0.90000
02.12000    0.71609     0.71609        0.28391    0.90000
01.88000    0.82644     0.82644        0.17356    0.90000
01.82000    0.85402     0.85402        0.14598    0.90000
01.72000    0.90000     0.90000        0.10000    0.90000
02.24000    0.66092     0.66092        0.33908    0.90000
02.34000    0.61494     0.61494        0.38506    0.90000
02.10000    0.72529     0.72529        0.27471    0.90000
02.32000    0.62414     0.62414        0.37586    0.90000
02.06000    0.74368     0.74368        0.25632    0.90000
03.20000    0.21954     0.21954        0.78046    0.90000
02.18000    0.68851     0.68851        0.31149    0.90000
01.90000    0.81724     0.81724        0.18276    0.90000
02.08000    0.73448     0.73448        0.26552    0.90000
02.26000    0.65172     0.65172        0.34828    0.90000
03.40000    0.12759     0.12759        0.87241    0.90000
02.06000    0.74368     0.74368        0.25632    0.90000
02.58000    0.50460     0.50460        0.49540    0.90000
01.94000    0.79885     0.79885        0.20115    0.90000
02.78000    0.41264     0.41264        0.58736    0.90000
02.46000    0.55977     0.55977        0.44023    0.90000
02.46000    0.55977     0.55977        0.44023    0.90000
02.90000    0.35747     0.35747        0.64253    0.90000
03.20000    0.21954     0.21954        0.78046    0.90000
02.56000    0.51379     0.51379        0.48621    0.90000
02.58000    0.50460     0.50460        0.49540    0.90000
02.26000    0.65172     0.65172        0.34828    0.90000
03.46000    0.10000     0.10000        0.90000    0.90000
02.72000    0.44023     0.44023        0.55977    0.90000
02.74000    0.43103     0.43103        0.56897    0.90000
02.14000    0.70690     0.70690        0.29310    0.90000
01.96000    0.78966     0.78966        0.21034    0.90000
02.98000    0.32069     0.32069        0.67931    0.90000
02.46000    0.55977     0.55977        0.44023    0.90000
01.96000    0.78966     0.78966        0.21034    0.90000
02.52000    0.53218     0.53218        0.46782    0.90000
03.14000    0.24713     0.24713        0.75287    0.90000
01.94000    0.79885     0.79885        0.20115    0.90000
02.36000    0.60575     0.60575        0.39425    0.90000
02.74000    0.43103     0.43103        0.56897    0.90000
02.24000    0.66092     0.66092        0.33908    0.90000
03.34000    0.15517     0.15517        0.84483    0.90000
02.42000    0.57816     0.57816        0.42184    0.90000
03.34000    0.15517     0.15517        0.84483    0.90000
03.40000    0.12759     0.12759        0.87241    0.90000
03.04000    0.29310     0.29310        0.70690    0.90000
03.28000    0.18276     0.18276        0.81724    0.90000
03.22000    0.21034     0.21034        0.78966    0.90000
02.44000    0.56897     0.56897        0.43103    0.90000
02.10000    0.72529     0.72529        0.27471    0.90000
