# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.266667]
# Max mean shortest path [2.6]
# Range of value [1.333333]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.63333    0.68000     0.68000        0.32000    0.90000
01.56667    0.72000     0.72000        0.28000    0.90000
01.26667    0.90000     0.90000        0.10000    0.90000
01.46667    0.78000     0.78000        0.22000    0.90000
01.33333    0.86000     0.86000        0.14000    0.90000
01.86667    0.54000     0.54000        0.46000    0.90000
01.33333    0.86000     0.86000        0.14000    0.90000
02.60000    0.10000     0.10000        0.90000    0.90000
01.66667    0.66000     0.66000        0.34000    0.90000
02.06667    0.42000     0.42000        0.58000    0.90000
01.63333    0.68000     0.68000        0.32000    0.90000
01.73333    0.62000     0.62000        0.38000    0.90000
02.20000    0.34000     0.34000        0.66000    0.90000
02.06667    0.42000     0.42000        0.58000    0.90000
02.20000    0.34000     0.34000        0.66000    0.90000
02.03333    0.44000     0.44000        0.56000    0.90000
02.23333    0.32000     0.32000        0.68000    0.90000
01.70000    0.64000     0.64000        0.36000    0.90000
01.83333    0.56000     0.56000        0.44000    0.90000
01.86667    0.54000     0.54000        0.46000    0.90000
01.56667    0.72000     0.72000        0.28000    0.90000
01.76667    0.60000     0.60000        0.40000    0.90000
02.30000    0.28000     0.28000        0.72000    0.90000
01.73333    0.62000     0.62000        0.38000    0.90000
02.10000    0.40000     0.40000        0.60000    0.90000
02.13333    0.38000     0.38000        0.62000    0.90000
01.40000    0.82000     0.82000        0.18000    0.90000
01.70000    0.64000     0.64000        0.36000    0.90000
02.56667    0.12000     0.12000        0.88000    0.90000
02.26667    0.30000     0.30000        0.70000    0.90000
