# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.475]
# Max mean shortest path [3.925]
# Range of value [2.45]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.72500    0.81837     0.81837        0.18163    0.90000
01.60000    0.85918     0.85918        0.14082    0.90000
02.17500    0.67143     0.67143        0.32857    0.90000
01.85000    0.77755     0.77755        0.22245    0.90000
02.07500    0.70408     0.70408        0.29592    0.90000
02.52500    0.55714     0.55714        0.44286    0.90000
01.60000    0.85918     0.85918        0.14082    0.90000
01.47500    0.90000     0.90000        0.10000    0.90000
02.07500    0.70408     0.70408        0.29592    0.90000
01.62500    0.85102     0.85102        0.14898    0.90000
01.60000    0.85918     0.85918        0.14082    0.90000
02.15000    0.67959     0.67959        0.32041    0.90000
01.60000    0.85918     0.85918        0.14082    0.90000
02.32500    0.62245     0.62245        0.37755    0.90000
02.12500    0.68776     0.68776        0.31224    0.90000
01.82500    0.78571     0.78571        0.21429    0.90000
02.95000    0.41837     0.41837        0.58163    0.90000
01.77500    0.80204     0.80204        0.19796    0.90000
01.72500    0.81837     0.81837        0.18163    0.90000
02.42500    0.58980     0.58980        0.41020    0.90000
01.92500    0.75306     0.75306        0.24694    0.90000
01.82500    0.78571     0.78571        0.21429    0.90000
02.42500    0.58980     0.58980        0.41020    0.90000
03.22500    0.32857     0.32857        0.67143    0.90000
02.32500    0.62245     0.62245        0.37755    0.90000
02.70000    0.50000     0.50000        0.50000    0.90000
03.00000    0.40204     0.40204        0.59796    0.90000
01.87500    0.76939     0.76939        0.23061    0.90000
02.70000    0.50000     0.50000        0.50000    0.90000
02.85000    0.45102     0.45102        0.54898    0.90000
02.25000    0.64694     0.64694        0.35306    0.90000
02.10000    0.69592     0.69592        0.30408    0.90000
02.27500    0.63878     0.63878        0.36122    0.90000
02.75000    0.48367     0.48367        0.51633    0.90000
02.70000    0.50000     0.50000        0.50000    0.90000
02.62500    0.52449     0.52449        0.47551    0.90000
03.92500    0.10000     0.10000        0.90000    0.90000
01.85000    0.77755     0.77755        0.22245    0.90000
03.92500    0.10000     0.10000        0.90000    0.90000
03.30000    0.30408     0.30408        0.69592    0.90000
