# Location count [50]
# Random seed [1]

-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
