# Location count [50]
# Random seed [1]

+00.0000    -200.0000
+00.0000    -200.0000
+00.0000    -200.0000
+00.0000    -200.0000
+100.0000    -75.0000
+00.0000    -200.0000
+100.0000    -75.0000
+100.0000    -75.0000
+00.0000    -200.0000
+00.0000    -200.0000
+00.0000    -200.0000
+100.0000    -75.0000
+100.0000    -75.0000
+00.0000    -200.0000
+00.0000    -200.0000
+100.0000    -75.0000
+00.0000    -200.0000
+100.0000    -75.0000
+00.0000    -200.0000
+00.0000    -200.0000
+100.0000    -75.0000
+100.0000    -75.0000
+00.0000    -200.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+00.0000    -200.0000
+100.0000    -75.0000
+00.0000    -200.0000
+100.0000    -75.0000
+100.0000    -75.0000
+00.0000    -200.0000
+00.0000    -200.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+00.0000    -200.0000
+00.0000    -200.0000
+00.0000    -200.0000
+00.0000    -200.0000
+100.0000    -75.0000
+00.0000    -200.0000
+100.0000    -75.0000
+00.0000    -200.0000
+00.0000    -200.0000
+100.0000    -75.0000
