# Location count [60]
# Random seed [1]

+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
+00.0000    -70.8511
