# Location count [70]
# Random seed [1]

-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
-20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
+20.0034    -57.5583
