# Location count [60]
# Random seed [1]

+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
+00.0000    -60.0000
