# Location count [30]
# Random seed [1]

+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
+100.0000    -75.0000
